Test,State Name,Region Name,System Name,System Code,District Name,District Code,Building Name,Class Name,Class Grade,Date Tested,GUID,Submission ID,Gender,Date of Birth,Age in Months,Age in Years/Months,Ethnicity String ,Battery,Level,Form,Norm Year,Quartermonth,Semester,Programs String,Office Use Subtest Exclusion V,Office Use Subtest Exclusion Q,Office Use Subtest Exclusion N,Office Use Subtest Exclusion VQ,Office Use Subtest Exclusion VN,Office Use Subtest Exclusion QN,Office Use Subtest Exclusion VQN,Code Character String (A-T),Number Attempted (NA) V,Number Attempted (NA) Q,Number Attempted (NA) N,Completion Criteria (CC) V,Completion Criteria (CC) Q,Completion Criteria (CC) N,Completion Criteria (CC) VQ,Completion Criteria (CC) VN,Completion Criteria (CC) QN,Completion Criteria (CC) VQN,Raw Score (RS) V,Raw Score (RS) Q,Raw Score (RS) N,Universal Scale Score (USS) V,Universal Scale Score (USS) Q,Universal Scale Score (USS) N,Universal Scale Score (USS) VQ,Universal Scale Score (USS) VN,Universal Scale Score (USS) QN,Universal Scale Score (USS) VQN,Standard Age Score (SAS) V,Standard Age Score (SAS) Q,Standard Age Score (SAS) N,Standard Age Score (SAS) VQ,Standard Age Score (SAS) VN,Standard Age Score (SAS) QN,Standard Age Score (SAS) VQN,Grade Percentile Rank (GPR) V,Grade Percentile Rank (GPR) Q,Grade Percentile Rank (GPR) N,Grade Percentile Rank (GPR) VQ,Grade Percentile Rank (GPR) VN,Grade Percentile Rank (GPR) QN,Grade Percentile Rank (GPR) VQN,Age Percentile Rank (APR) V,Age Percentile Rank (APR) Q,Age Percentile Rank (APR) N,Age Percentile Rank (APR) VQ,Age Percentile Rank (APR) VN,Age Percentile Rank (APR) QN,Age Percentile Rank (APR) VQN,Grade Stanine (GS) V,Grade Stanine (GS) Q,Grade Stanine (GS) N,Grade Stanine (GS) VQ,Grade Stanine (GS) VN,Grade Stanine (GS) QN,Grade Stanine (GS) VQN,Age Stanine (AS) V,Age Stanine (AS) Q,Age Stanine (AS) N,Age Stanine (AS) VQ,Age Stanine (AS) VN,Age Stanine (AS) QN,Age Stanine (AS) VQN,SAS Valid Flags V,SAS Valid Flags Q,SAS Valid Flags N,SAS Valid Flags VQ,SAS Valid Flags VN,SAS Valid Flags QN,SAS Valid Flags VQN,TMO Flags V,TMO Flags Q,TMO Flags N,TMO Flags VQ,TMO Flags VN,TMO Flags QN,TMO Flags VQN,Extremely Variable Flags V,Extremely Variable Flags Q,Extremely Variable Flags N,Extremely Variable Flags VQ,Extremely Variable Flags VN,Extremely Variable Flags QN,Extremely Variable Flags VQN,Chance Flags  V,Chance Flags  Q,Chance Flags  N,Chance Flags  VQ,Chance Flags  VN,Chance Flags  QN,Chance Flags  VQN,Ability Profile ,Raw Score Personal Standard Error V,Raw Score Personal Standard Error Q,Raw Score Personal Standard Error N,Raw Score Upper Bound V,Raw Score Upper Bound Q,Raw Score Upper Bound N,Raw Score Lower Bound V,Raw Score Lower Bound Q,Raw Score Lower Bound N,SAS Upper Bound V,SAS Upper Bound Q,SAS Upper Bound N,SAS Upper Bound VQ,SAS Upper Bound VN,SAS Upper Bound QN,SAS Upper Bound VQN,SAS Lower Bound  V,SAS Lower Bound  Q,SAS Lower Bound  N,SAS Lower Bound  VQ,SAS Lower Bound  VN,SAS Lower Bound  QN,SAS Lower Bound  VQN,Item Responses,Mode of Administration,TestInstance GUID,Administration Language,Grade_Entering,top-choice school,second-choice school,third-choice school
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 4                       ,4,3172021,9D69C038D7B54A0B8C02EB0F88135CF4        ,19387789,F,6012012,105,809,0000000      1,C,10,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,52,60,1,1,1,1,1,1,1,40,14,23,203,182,186,192,194,184,190,113,96,97,105,105,96,102,50,11,18,29,32,15,24,79,40,43,62,62,40,55,5,2,3,4,4,3,4,7,4,5,6,6,4,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5B (V+)   ,3.1834,3.842,6.3094,43.1834,17.842,29.3094,36.8166,10.158,16.6906,118,100.84,105,114,112,101.97,111,108,89.32,87.69,95.5,97.5,91.03,92.9,ABADCCBDD2AA3241E45D34D5BAABECEAD1B5ECDB4C43ABCAAD23CE2BD5524B12BACBC253343E2E5234BBD3E1C4331513214335113D443452E342ACABBECADC5451BEA32C2115E3BD3244E5D141A1AB33523D321144555214                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,EDE99FB36FC345A1828617C9E7D206F5        ,ENU,4,Foreign Language Immersion and Cultural Studies School,None,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 4                       ,4,3172021,48FC730199734B6F8E9878F87FDF6083        ,19328750,F,12272011,111,903,0000000      1,C,10,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,46,60,1,1,1,1,1,1,1,36,15,25,195,183,188,189,192,186,189,102,92,95,97,99,94,96,33,13,22,22,27,18,22,55,31,38,43,48,35,40,4,3,3,3,4,3,3,5,4,4,5,5,4,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4A        ,3.3267,3.4168,4.1438,39.3267,18.4168,29.1438,32.6733,11.5832,20.8562,107.65,96.42,101.29,103,102.37,98.19,100.92,98.67,85.58,89.71,92,94.63,89.81,91.08,ABADC21DDCAAB54CEC533131BAABECEADDBCE2234543A15AA2D1CED1DC434415425B424D45E25E4D24BB00E12A1D1200001435D5ED5551511AE4AC2BBEC55CAE41B13332D14A1B4141544D11412CABBEC1ED322DE524354E                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,306970D0ED5B42BFA57F3496385C1908        ,ENU,4,Foreign Language Immersion and Cultural Studies School,Foreign Language Immersion and Cultural Studies School,Foreign Language Immersion and Cultural Studies School
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 4                       ,4,3172021,6DC284F4D3E5456FBF304047903DB977        ,19437209,F,5222012,106,810,0000000      1,C,10,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,52,60,1,1,1,1,1,1,1,26,11,14,181,177,170,179,176,174,176,94,90,83,92,88,86,88,11,5,2,7,5,3,5,35,27,14,31,23,19,23,2,2,1,2,2,1,2,4,4,3,4,3,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4C (V+N-) ,3.3338,5.2191,3.0688,29.3338,16.2191,17.0688,22.6662,5.7809,10.9312,97.33,98.22,87.14,97.79,93.5,91.82,92.55,89.33,75.34,77.86,86.21,83.5,80.18,82.9,A1AD1CBD1CAAB24112B31435B44BEC1A12521C13A1412BCAAD1E2E2111B45123B3255D53253E4E4545BBD335C5353C4E4D4215152144555512112C2BBE1A1C313111A3212B1215B55554E5234E4C5433C24231E514545554                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,5CB2A4A1BB984F5B9B16AB87A1A6A971        ,ENU,4,Foreign Language Immersion and Cultural Studies School,None,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 5                       ,5,3172021,E1BED8E088A84F69BAC27A383076E9A9        ,19355498,M,9182010,126,1006,0000000      1,C,11,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,44,60,1,1,1,1,1,1,1,50,34,31,247,219,206,233,226,212,224,130,114,103,123,118,108,117,93,73,48,86,80,61,77,97,81,57,92,87,69,86,8,6,5,7,7,6,7,9,7,5,8,7,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7E (V+N-) ,5.0632,2.6838,3.0488,55.0632,36.6838,34.0488,44.9368,31.3162,27.9512,141.32,118.05,107.15,132,133.5,113.5,129.11,119.87,109.63,97.9,113,100.5,102.5,102.89,A1CCBDACAD15EE1C41AED111AABEEDDCB5EECDEACA35BCDACDCEDBECEEA44AADABBCDA3E5EACEB0000BBAACDADCEE4B235AA1A2DDBCDC1D30000ABB1EDCEDAE1D222A11113BAB1BA31413D2111CAB3EBCBDAAED2525A4453                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,5992EA7A3DD34796B07C26B52CB5438C        ,ENU,5,Bates Academy,Foreign Language Immersion and Cultural Studies School,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 5                       ,5,3172021,DB65C3FB089F4509B3073B2365885946        ,19453335,F,10062011,113,905,0000000      1,C,11,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,36,59,1,1,1,1,1,1,1,35,11,20,210,183,188,196,199,186,194,113,90,94,102,103,92,99,40,5,12,19,25,8,17,79,27,35,55,57,31,48,4,2,3,3,4,2,3,7,4,4,5,5,4,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4B (V+)   ,3.1443,2.6988,3.5961,38.1443,13.6988,23.5961,31.8557,8.3012,16.4039,117.29,94.7,98.19,113.5,113,95.84,110.73,108.71,85.6,88.81,89.5,94,89.16,88.27,ABCCBDACA15AE3D515312421AABEEDD5BCEE13321A34BCDA5DCE21E22EAB4332AB443A323400000000BB3312434225541D2ABA40DB23100000004BB22DCED4E412CA332123B431B23C3553151512B3E3CB3333111DC3CB50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,BA2999845074407D8190654BA8AF49A3        ,ENU,5,Foreign Language Immersion and Cultural Studies School,None,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 5                       ,5,3172021,04FF416A1ACE4E9FADC6854E41777C36        ,19173209,M,3162011,120,1000,0000000      1,C,11,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,52,60,1,1,1,1,1,1,1,40,16,37,220,192,218,206,219,205,210,115,95,115,106,116,105,109,60,16,74,39,67,45,50,83,38,83,65,84,62,71,6,3,6,4,6,5,5,7,4,7,6,7,6,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7B (Q-)   ,3.5752,4.2226,2.8486,43.5752,20.2226,39.8486,36.4248,11.7774,34.1514,121.73,99.22,120.55,117,120.48,116,119.75,109.85,86.55,109.45,93,111.52,93,97.25,ABCCBDACA2BA4ED4B23EDC1DAABE1D1CBC13CDE25A34BCDACD4ED11223A54A22255124B2D422341435BBA4C2A524E43423AABACDD121111E3113ABBCEDCEDA2B2C15A12113BAB1BAEC2B5DE335CABEEBCBDAA4D123CA4413                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,A2F2A6656AED4341898B47B78AE4787F        ,ENU,5,Bates Academy,Foreign Language Immersion and Cultural Studies School,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 5                       ,5,3172021,33B56B7A98214837886DE7D235A5F6F8        ,19213951,F,10042011,113,905,0000000      1,C,11,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,52,60,1,1,1,1,1,1,1,25,13,22,191,187,191,189,191,189,190,97,94,96,96,97,95,96,12,9,16,9,13,12,11,43,35,40,40,43,38,40,3,2,3,2,3,3,2,5,4,4,4,5,4,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4A        ,3.5475,2.8203,3.1787,28.5475,15.8203,25.1787,21.4525,10.1797,18.8213,103.1,98.64,100.18,99.26,100.39,98.51,98.33,90.91,89.18,91.82,91.74,92.61,92,92.67,A1C1B1A221B2421C152E1C4133B3ED1CBC1E1D122A35BCDAC2C2D5112325153DABBCD3443235E52255BBAA125313243232AA4A12131313532115ABBCEDCED5111515354123BA325511555D33E3C33EEB2BDA22D415C24133                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,86B94E4DDE4C45EDB8D9BFEA5E04B345        ,ENU,5,Bates Academy,Foreign Language Immersion and Cultural Studies School,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 5                       ,5,3172021,2376F11D5E274CBEA5A29EC66FFC13A9        ,19251088,F,1072011,122,1002,0000000      1,C,11,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,63,52,60,1,1,1,1,1,1,1,22,16,17,185,192,183,188,184,188,187,86,93,84,88,84,88,87,7,16,6,8,5,11,8,19,33,16,23,16,23,21,2,3,2,2,2,2,2,3,4,3,3,3,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3A        ,3.2079,3.2755,3.2463,25.2079,19.2755,20.2463,18.7921,12.7245,13.7537,91.42,96.55,88.49,91.93,88,92.5,89.86,80.58,87.45,78.51,84.07,80.78,83.5,83.14,AB2141A421024ED41D221211AAB3EDDC111325124A144CDA2DCE2111312B43A2A14534BE234CE12433BBA2C253424B5C2D443AC1311D4E3331452BB11D22351152CA512313B5B15432435D43E1CAB1EB41D223D23344541E                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,75033962B80841BEB1A831A3C4915C9B        ,ENU,5,Bates Academy,Foreign Language Immersion and Cultural Studies School,Charles Wright Academy of Arts and Science
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 5                       ,5,3172021,7605363CA97B495FB005681C38531F68        ,19388105,F,7222011,116,908,0000000      1,C,11,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,39,54,1,1,1,1,1,1,1,27,28,29,195,208,203,202,199,206,202,98,112,105,105,102,109,105,16,52,41,30,25,48,32,45,77,62,62,55,71,62,3,5,5,4,4,5,4,5,7,6,6,5,6,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6C (V-Q+) ,3.2868,2.918,3.1404,30.2868,30.918,32.1404,23.7132,25.082,25.8596,103.57,115,109.14,110.5,105.33,111.73,109.35,92.43,107.08,98.86,99.5,97.67,105.27,99.65,3B21BDA241344224BDAE3C43AAB4EDDCBC1313145434BCDA4DCED142232B4532ABBCDABEDEA4200000BBAAC2ADC32B1000AABAC1D5214ED00000ABBCED2E5AEB1C2A232123BABC4215A4000000CA3EEBCB3AAE23D343535E                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,A41BBB6DBF1E4B8FA8C67A331F4A7C96        ,ENU,5,Bates Academy,None,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 5                       ,5,3172021,FC52F37B15874878A080E991FAB41FF1        ,19454820,M,4192012,107,811,0000000      1,C,11,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,52,60,1,1,1,1,1,1,1,34,24,21,208,201,190,204,199,196,200,116,113,99,114,108,106,110,37,35,14,34,25,24,28,84,79,48,81,69,65,73,4,4,3,4,4,4,4,7,7,5,7,6,6,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7B (N-)   ,3.2969999999999997,3.5323,6.7394,37.297,27.5323,27.7394,30.703000000000003,20.4677,14.2606,120.59,117.06,107.48,116.88,115,111.05,116.41,111.41,109.47,89.26,110.12,100,100.95,103.59,ABC1BD4CA2B242DC1D313213AABEEDDCBC1E25E21A34BC1ACD5ED4E122AB4532ABBCDA3ED3A2E35311BBAACDAD5415B415AABAC13421113334132B52ED2ED321D4143141131531B43245D21111C2BEEBCB5A3EDE1DC31513                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,86519F8C7400425BB4E63EFD6968C69A        ,ENU,5,Bates Academy,Paul Robeson/Malcolm X Academy,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 6                       ,6,3172021,72ABB3E044CF4A12A3B8EEE55AE8E493        ,19274709,F,4282010,131,1011,0000000      1,C,12,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,37,60,1,1,1,1,1,1,1,49,34,30,251,225,214,238,232,220,230,129,115,108,123,120,112,119,89,71,61,83,80,67,77,97,83,69,92,89,77,88,8,6,6,7,7,6,7,9,7,6,8,8,7,7,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7C (V+N-) ,5.6763,4.3506,4.7747,54.6763,38.3506,34.7747,43.3237,29.6494,25.2253,140,121.05,115,131,134,117.65,129.51,120.65,109.3,98.45,114,104.5,107,106.49,BBCCACAD2ADE1D2B3A114312ABEDDCACBE3DCEC3AA34BCDACCEDBEAEDAECAD2BBBA2CBADDA30300000BCADDAACEEB00000ACABDEBCDAEDEB0000BCDAABE242CDC2B324232EA45534E5343E41D1ABEABABCEACD15DC444335                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,1C8F2AB0797A44F8A578F44C61ABB118        ,ENU,6,Golightly Education Center,Bates Academy,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 6                       ,6,3172021,D035FE2A4D614370B10BCE973977FDD6        ,19441532,M,8262010,127,1007,0000000      1,C,12,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,52,60,1,1,1,1,1,1,1,26,14,20,203,195,197,199,200,196,198,97,93,94,95,95,93,94,16,13,19,13,16,15,13,43,33,35,38,38,33,35,3,3,3,3,3,3,3,5,4,4,4,4,4,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4A        ,3.1699,4.538,4.3385,29.1699,18.538,24.3385,22.8301,9.462,15.6615,102.34,99.08,99.34,98.94,99.73,98.16,97.04,91.66,83.92,87.32,90.06,91,87.84,89.96,BBCCAC51E2D4B1A153312412ABEDDCACBE2323224334BCDAC4223E22121252243145455123D1352513B5AD23A211321BD3A12B3E3C5A13EB4254BCDA3B12C12D1333313322AA533433423143255BEABABCE21D23543C45E1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,AFC43FBAE4504EDFB380D12512E3D347        ,ENU,6,Bates Academy,None,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 6                       ,6,3172021,8CB4B4EAD46B40479261DE82583010D5        ,19375921,F,9022010,126,1006,0000000      1,C,12,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,52,60,1,1,1,1,1,1,1,30,19,19,211,202,195,206,203,198,203,104,100,93,102,98,95,99,27,25,16,24,21,18,21,60,50,33,55,45,38,48,4,4,3,4,3,3,3,6,5,4,5,5,4,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5C (V+N-) ,3.1672,3.2991,3.1217,33.1672,22.2991,22.1217,26.8328,15.7009,15.8783,109,104.3,97.12,105.5,106,98.5,104.55,98.67,96.4,87.76,97.5,91,92.5,92.45,BBCCACAD13131D2B13341252ABEDDCACB33D5225A324BCDACCED32A21414552114A2CB315A12521B33B4AD33243244EBD2ACA4D144DAE14B1444B1DA2BE31DC3C343141312AA1312155231343D3BEABA5C224222D4E44531                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,C2AD1E5BC5F74B0CAC6FF5B02A21FD36        ,ENU,6,Bates Academy,None,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 6                       ,6,3172021,19B8FF3219BC4F719994F905DC3977FF        ,19354835,F,2272010,133,1101,0000000      1,C,12,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,52,60,1,1,1,1,1,1,1,31,16,27,213,198,208,206,210,203,206,101,93,102,97,101,97,97,31,17,45,24,34,27,27,52,33,55,43,52,43,43,4,3,5,4,4,4,4,5,4,5,5,5,5,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5A        ,3.1625,3.1793,5.533,34.1625,19.1793,32.533,27.8375,12.8207,21.467,105,96.18,110.07,103.5,105.6,102,103.24,95.68,87.28,93.93,90,95.4,91.65,91.76,BB1CACADE214BD2115511253ABEDDC2C33ED52255A34BCDACCE13EA312E4A224B1A11B53323452442234AD234C4E4CE325A2ABDE443A3131E233BCDA2BEE4DCD13B33443D2AACBBCEB152E5432AB3ABA1C22122254144232                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,9A1BCEC03A4C43B1971E389BDFB23143        ,ENU,6,Bates Academy,None,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 6                       ,6,3172021,FFC9CBAE771C4200BF32F1A9037745B6        ,19264397,M,2132010,133,1101,0000000      1,C,12,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,45,60,1,1,1,1,1,1,1,29,18,23,209,200,201,204,205,200,203,98,95,95,95,96,94,95,24,21,28,20,24,21,21,45,38,38,38,40,35,38,4,3,4,3,4,3,3,5,4,4,4,4,4,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4A        ,3.1709,3.5259,3.1296,32.1709,21.5259,26.1296,25.8291,14.4741,19.8704,102.34,99.53,100.26,98.5,100,97.46,98.03,92.66,90.47,91.74,90.5,92,90.54,90.97,5BCCA2421213BDA11A311415ABEDDCACB33D522D2424BCDACCE332A2DA11525451A3CBAD22300000003CAD23A1E252E3D5AC25D4145432E32CB5B12AAB13CD1D233B34333234CBBCEB52532325ABEABA3C4AC21552451522                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,5A3DABF3AD864E3DBD89475485DB8561        ,ENU,6,Bates Academy,None,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 6                       ,6,3172021,84C1F11EAE024858828CA411A82E14EA        ,19169031,F,10182010,125,1005,0000000      1,C,12,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,49,55,1,1,1,1,1,1,1,33,31,33,217,219,219,218,218,219,218,109,114,114,112,112,114,113,37,60,71,48,52,65,54,71,81,81,77,77,81,79,4,6,6,5,5,6,5,6,7,7,7,7,7,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7A        ,3.1492,3.0188,2.8926,36.1492,34.0188,35.8926,29.8508,27.9812,30.1074,114.3,118.04,118.68,116,116,117.19,115.49,104.7,110.96,110,108.81,108.55,110.81,110,BB1CA5ADEADE1D341A321255AB4DDCAC5E2D43255344BCDACCED31A2DA14332BBB2DCBAD553EBD3000BCAD2AACEE153423ACA4DEBCD53DE42CB3BCDAABEECDC5C3B5500000AACBBCEB14343E15ABEABABC2AC54D54244131                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,16EBDCC4663E443BAC579DEE5AA515C7        ,ENU,6,Bates Academy,Foreign Language Immersion and Cultural Studies School,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 6                       ,6,3172021,76A76EA2AB294AB79639DF9B0E561989        ,19442745,,4132010,131,1011,0000000      1,C,12,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,52,60,1,1,1,1,1,1,1,42,32,32,234,221,217,228,226,219,224,118,112,110,116,115,112,114,69,64,67,68,70,65,67,87,77,73,84,83,77,81,6,6,6,6,6,6,6,7,7,6,7,7,7,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7A        ,4.02,3.0822,2.9272,46.02,35.0822,34.9272,37.98,28.9178,29.0728,125,116.16,115,121,122.5,115,120.26,111.98,107.92,106.15,111.5,108.5,107.78,108,BBCCACADEADEB1A1D3B1EE52ABEDDCAC33EDCEC54A25BCDACCE23EA213E45221BBADCBAD2A3E1DE433B5ADDAACEEB2E3D3AC2BDE4C5543EB2515BCDAABEE4D1D2A3B541324AAC5BCEBB4244115ABEAB3BCEA4542D4EC4533                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,C8B89862CE314275ABC9F6634BE72D21        ,ENU,6,Bates Academy,None,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 6                       ,6,3172021,93A02D27E3384EBCB90553306419680F        ,19439073,M,4092010,131,1011,0000000      1,C,12,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,52,60,1,1,1,1,1,1,1,30,14,13,211,195,185,203,198,190,197,101,91,81,95,91,85,90,27,13,4,19,13,7,12,52,29,12,38,29,17,27,4,3,1,3,3,2,3,5,4,3,4,4,3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4B (V+)   ,3.1672,2.8154,2.9759,33.1672,16.8154,15.9759,26.8328,11.1846,10.0241,105.17,94.82,85.95,102,103,90,100.71,95.67,85.37,76.05,88,79,80,80.29,BB1CACA1EAD41131D3111411ABEDDCACB33D412D3A34BCDAC4E331A2D3345224BBA5C13D523333E111B5A5244112121353ACABD1B12511311144BC2A3541124313B32443223A13B2335533241121EAB5BC15424D3C444545                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,ADE07DD1BF2144D4BC1D97B0677C7A27        ,ENU,6,Bates Academy,None,None
COGAT   ,MI                            ,REGION-1                      ,DPSCD                         ,82015,DPSCD                         ,82015,2021-22 App School Testing    ,Grade 7                       ,7,3172021,CF0954B6BABD4BE9AE92DCC6406DC0F7        ,19392769,M,9062009,138,1106,0000000      1,C,13,7,17,Spring ,3,0,0,0,0,0,0,0,0,0,64,43,60,1,1,1,1,1,1,1,32,24,29,225,213,214,219,220,214,217,106,103,106,104,107,105,104,41,39,55,39,48,47,42,65,57,65,60,67,62,60,5,4,5,4,5,5,5,6,5,6,6,6,6,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6A        ,3.6617,3.0474,3.0817,35.6617,27.0474,32.0817,28.3383,20.9526,25.9183,110.66,106.05,110.16,109,111.5,107.62,109.44,100.68,98.95,99.92,99,101.5,101.38,99.56,BCCA1CEAEDB3331131434331BADEAEBDCE44CB3A5132BCAB4A23DA4311A523B1BADCCAA5AD230000005CDCA3DEB4433000CABE3C2B23131EC233ABCAAB23C1B54C3B253E13BACABC35E42E4E53BDADA5CEB41153213444D4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,100000000000.0,7D8D2BB41F2041E99D564F3BA6D10039        ,ENU,7,Bates Academy,None,None
